"path","size_bytes","sha256","language"
"backend/shared/kernel/node_modules/.bin/esvalidate.ps1","825","9f4c00c00c3ed5ed266245818bd992f99ca73b53e24b56679cbad8f93790308b","ps1"
"backend/shared/kernel/node_modules/.bin/handlebars","399","65f8c1803105173c84354925e33a1da37174778df3a31c136a9090fb719716d1","unknown"
"backend/shared/kernel/node_modules/.bin/handlebars.cmd","330","bbc641a3c18f6109bb403c1876b3dc833ada059b5dfb9499566befc5cf388af2","cmd"
"backend/shared/kernel/node_modules/.bin/handlebars.ps1","825","44bb45ab000fefc39c38a3dc9cc55f1603c29fb34aa4af314f75d73cd3743b9e","ps1"
"backend/shared/kernel/node_modules/.bin/import-local-fixture","405","6f8fef155130111712b7f465187ab142b4c2852102fb0fd6f98f076ccb7e234b","unknown"
"backend/shared/kernel/node_modules/.bin/import-local-fixture.cmd","333","39eaffcf6c1b1ddb9d7a53d3f7f1468cccb89f78df938e0153f8e8782d251e36","cmd"
"backend/shared/kernel/node_modules/.bin/import-local-fixture.ps1","837","bf741e30980d1739072015f66c554bcb7513ea77f654055fceb40c4293ab8d53","ps1"
"backend/shared/kernel/node_modules/.bin/jest","381","5274c13b7ddd367a8811e72ea59b3f916478617da94a41ff27ac2ceea05599a2","unknown"
"backend/shared/kernel/node_modules/.bin/jest.cmd","321","bc2f4184f1d965dde07d96b5050891710163ccf6a7cac6a2eea867e1a9ae02cb","cmd"
"backend/shared/kernel/node_modules/.bin/jest.ps1","789","c38a03d6ce2296ced8653870dd313f0dc9f890203507ea500ca8647cf4d4a075","ps1"
"backend/shared/kernel/node_modules/.bin/js-yaml","393","c46b44b3bd9b2331fe4f659e672d453b88bcb3e04b4a214d19f91de0b3891b3e","unknown"
"backend/shared/kernel/node_modules/.bin/js-yaml.cmd","327","6189e86d86dd0fe97fbe0ce650d65f2eec04ab6ccc3e5efbce89acc9741049e4","cmd"
